Rider ID,Age 0ya,UCI Team 0ya,Price 0ya,Score 0ya,Observation Year,Rider Name,Country,Age 1ya,UCI Team 1ya,Price 1ya,Score 1ya,Age 2ya,UCI Team 2ya,Price 2ya,Score 2ya,Age 3ya,UCI Team 3ya,Price 3ya,Score 3ya,Age 4ya,UCI Team 4ya,Price 4ya,Score 4ya,Age 5ya,UCI Team 5ya,Price 5ya,Score 5ya,Age 6ya,UCI Team 6ya,Price 6ya,Score 6ya,Age 7ya,UCI Team 7ya,Price 7ya,Score 7ya,Age 8ya,UCI Team 8ya,Price 8ya,Score 8ya
2338,29.0,BCT,1.0,0.0,2013,Katarina Hranaiova,CZE,28.0,XYZ,1.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,28.0,XYZ,1.0,0.0,2013,Mei Yu Hsiao,TPE,27.0,ATT,1.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,35.0,BCC,1.0,0.0,2013,Sarah Storey,GBR,34.0,VIO,1.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,20.0,HPU,1.0,30.0,2013,Thea Thorsen,NOR,19.0,HPU,1.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,25.0,CZT,1.0,100.0,2013,Monique van de Ree,NED,24.0,SKI,1.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,23.0,SKI,1.0,53.0,2013,Esra Tromp,NED,22.0,SKI,1.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,20.0,SKI,1.0,50.0,2013,Kelly Markus,NED,19.0,SKI,1.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,38.0,VDK,1.0,50.0,2013,Rhae-Christie Shaw,CAN,37.0,EXG,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,25.0,CZT,1.0,40.0,2013,Latoya Brulee,BEL,24.0,VLL,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,35.0,LBL,2.0,232.0,2013,Marijn de Vries,NED,34.0,LNL,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,26.0,VAI,1.0,8.0,2013,Valentina Bastianelli,ITA,25.0,VAI,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,20.0,XYZ,1.0,0.0,2013,Aleksandra Chekina,RUS,19.0,XYZ,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,32.0,XYZ,1.0,0.0,2013,Sophie Creux,FRA,31.0,XYZ,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,24.0,LKT,1.0,0.0,2013,Emma Crum,NZL,23.0,BCF,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,36.0,KRE,1.0,0.0,2013,Lensy Debboudt,BEL,35.0,KRE,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,20.0,GPC,1.0,0.0,2013,Huang Dong Yan,CHN,19.0,GPC,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,28.0,XYZ,1.0,0.0,2013,Marta Kozakiewicz,POL,27.0,XYZ,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,20.0,RVL,1.0,0.0,2013,Alina Bondarenko,RUS,19.0,RUS,1.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,23.0,WHT,2.0,425.0,2013,Lauren Kitchen,AUS,22.0,RBW,2.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,32.0,FLF,1.0,235.0,2013,Sara Mustonen,SWE,31.0,HPU,4.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,30.0,SKI,1.0,133.0,2013,Elke Gebhardt,GER,29.0,BPK,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,21.0,BCF,1.0,10.0,2013,Lucie Pader,FRA,20.0,GSD,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,20.0,TPO,1.0,0.0,2013,Anouska Koster,NED,19.0,DLT,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,24.0,XYZ,1.0,0.0,2013,Olena Pavlukhina,AZE,23.0,XYZ,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,24.0,FUT,1.0,0.0,2013,Fiona Dutriaux,FRA,23.0,FUT,1.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,36.0,XYZ,1.0,0.0,2013,Veronica Leal Balderas,MEX,35.0,MIC,1.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,20.0,DLT,1.0,0.0,2013,Pauliena Rooijakkers,NED,19.0,DLT,1.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,24.0,AGG,1.0,0.0,2013,Jessica Kihlbom,SWE,23.0,AGG,1.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,25.0,EXG,1.0,0.0,2013,Jaquelyn Crowell,USA,24.0,EXG,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,24.0,XYZ,1.0,0.0,2013,Anne Arnouts,BEL,23.0,KLT,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,39.0,DUR,1.0,0.0,2013,Nathalie van Gogh,NED,38.0,DPD,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,29.0,XYZ,1.0,0.0,2013,Marie-Laure Cloarec,FRA,28.0,XYZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,21.0,BCC,1.0,64.0,2013,Julie Leth,DEN,20.0,DPD,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,21.0,HPU,1.0,0.0,2013,Miriam Bjornsrud,NOR,20.0,XYZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,35.0,BPK,1.0,0.0,2013,Giulia Donato,ITA,34.0,DPZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,25.0,XYZ,1.0,15.0,2013,Anna Evseeva,RUS,24.0,XYZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,38.0,XYZ,1.0,0.0,2013,Manuela Hartl,GER,37.0,XYZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,34.0,HPU,1.0,0.0,2013,Tone Hatteland Lima,NOR,33.0,HPU,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,44.0,XYZ,1.0,0.0,2013,Debbie Milne,USA,43.0,XYZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,19.0,XYZ,1.0,0.0,2013,Eva Mottet,FRA,18.0,XYZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,30.0,LKT,1.0,80.0,2013,Fanny Riberot,FRA,29.0,LKT,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,24.0,XYZ,1.0,30.0,2013,Eileen Roe,GBR,23.0,DPD,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,24.0,BPK,1.0,108.0,2013,Doris Schweizer,SUI,23.0,TOG,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,24.0,XYZ,1.0,0.0,2013,Chiara Vanni,ITA,23.0,GCV,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,21.0,AGG,1.0,0.0,2013,Hanna Nilsson,SWE,20.0,AGG,1.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,25.0,XYZ,1.0,0.0,2013,Julie Beveridge,CAN,24.0,FUT,2.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,22.0,XYZ,1.0,0.0,2013,Winanda Spoor,NED,21.0,DLT,2.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,27.0,XYZ,1.0,0.0,2013,Janneke Ensing,NED,26.0,DLT,2.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,26.0,NOW,1.0,25.0,2013,Lex Albrecht,CAN,25.0,OPK,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,29.0,XYZ,1.0,0.0,2013,Nina Ovcharenko,UKR,28.0,XYZ,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,29.0,BCC,1.0,0.0,2013,Amy Bradley,AUS,28.0,XYZ,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,24.0,SLU,2.0,40.0,2013,Gillian Carleton,CAN,23.0,XYZ,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,25.0,XYZ,1.0,0.0,2013,Kelly Gambier,FRA,24.0,XYZ,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,20.0,TPO,1.0,15.0,2013,Mieke Kröger,GER,19.0,VIT,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,22.0,PHV,1.0,0.0,2013,Rozanne Slik,NED,21.0,XYZ,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,25.0,BCT,1.0,10.0,2013,Nathalie Lamborelle,LUX,24.0,KLT,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,31.0,XYZ,1.0,0.0,2013,Robyn De Groot,RSA,30.0,LBL,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,34.0,XYZ,1.0,0.0,2013,Martina Corazza,ITA,33.0,KLT,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,20.0,LBL,1.0,10.0,2013,Celine Van Severen,BEL,19.0,SLT,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,32.0,XYZ,1.0,165.0,2013,Esther Fennel,GER,31.0,XYZ,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,22.0,XYZ,1.0,0.0,2013,Jacqueline Hahn,AUT,21.0,KSK,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,26.0,LBL,1.0,12.0,2013,Ann Sophie Duyck,BEL,25.0,LBL,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,34.0,XYZ,1.0,0.0,2013,Clemilda Fernandes Silva,BRA,33.0,XYZ,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,33.0,XYZ,1.0,0.0,2013,Mette Fugl Rasmussen,DEN,32.0,XYZ,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,22.0,XYZ,1.0,0.0,2013,Jasmin Hurikino,AUS,21.0,VDK,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,25.0,PZC,1.0,20.0,2013,Edita Janeliunaite,LTU,24.0,DPZ,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,20.0,XYZ,1.0,0.0,2013,Fie Larsen,DEN,19.0,BWL,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,20.0,BPK,2.0,114.0,2013,Dalia Muccioli,ITA,19.0,BPK,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,20.0,XYZ,1.0,0.0,2013,Nina Nielsen,DEN,19.0,BWL,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,27.0,LBL,1.0,0.0,2013,Kim Schoonbaert,BEL,26.0,LBL,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,22.0,VAI,1.0,0.0,2013,Aleksandra Sosenko,UKR,21.0,VAI,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,24.0,CZT,1.0,25.0,2013,Annelies Van Doorslaer,BEL,23.0,KLT,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,36.0,XYZ,1.0,90.0,2013,Malin Rydlund,SWE,35.0,AGG,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,26.0,XYZ,1.0,0.0,2013,Beata Sandström,SWE,25.0,AGG,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,22.0,SLT,1.0,0.0,2013,Birgit Lavrijssen,NED,21.0,SLT,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,34.0,XYZ,1.0,112.0,2013,Tine Andreassen,NOR,33.0,XYZ,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,25.0,SLT,1.0,0.0,2013,Kimberly Buyl,BEL,24.0,SLT,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,21.0,PHV,1.0,0.0,2013,Claudia Koster,NED,20.0,SLT,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,28.0,XYZ,1.0,0.0,2013,Anne-Katrine Meland,NOR,27.0,XYZ,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,32.0,SLT,1.0,0.0,2013,Inge Roggeman,BEL,31.0,SLT,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,24.0,SLT,1.0,0.0,2013,Geerike Schreurs,NED,23.0,SLT,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,35.0,XYZ,1.0,12.0,2013,Camilla Sørgjerd,NOR,34.0,XYZ,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,35.0,OPW,1.0,185.0,2013,Janel Holcomb,USA,34.0,OPK,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,31.0,NOW,1.0,0.0,2013,Kathryn Donovan,USA,30.0,FCS,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,29.0,COL,1.0,20.0,2013,Lindsay Bayer,USA,28.0,XYZ,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,33.0,SQS,1.0,210.0,2013,Daniela Gass,GER,32.0,NXX,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,19.0,XYZ,1.0,0.0,2013,Justine Morinaud,FRA,18.0,XYZ,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,21.0,VAI,1.0,30.0,2013,Anna Trevisi,ITA,20.0,VAI,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,18.0,XYZ,1.0,10.0,2013,Kaat Van der Meulen,BEL,17.0,XYZ,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,31.0,XYZ,1.0,0.0,2013,Anna Lindström,FIN,30.0,XYZ,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,35.0,FLF,1.0,0.0,2013,Jutta Nieminen,FIN,34.0,XYZ,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,32.0,MCG,1.0,102.0,2013,Sari Saarelainen,FIN,31.0,FCL,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,26.0,VLL,1.0,80.0,2013,Ine Beyen,BEL,25.0,VLL,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,25.0,XYZ,1.0,0.0,2013,Silke Kogelman,NED,24.0,JVA,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,23.0,XYZ,1.0,0.0,2013,Aejung Lee,KOR,22.0,XYZ,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,19.0,FLF,1.0,10.0,2013,Ashlynn Van Baarle,NED,18.0,RES,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,22.0,VLL,1.0,0.0,2013,Anisha Vekemans,BEL,21.0,VLL,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,39.0,XYZ,1.0,0.0,2013,Elena Chalykh,AZE,38.0,DLT,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,25.0,XYZ,1.0,0.0,2013,Sutharat Boonsawat,THA,24.0,XYZ,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,29.0,CZT,12.0,0.0,2013,Grace Verbeke,BEL,28.0,KLT,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,25.0,TOG,4.0,0.0,2013,Elena Berlato,ITA,24.0,TOG,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,22.0,PZC,4.0,0.0,2013,Rossella Callovi,ITA,21.0,DPZ,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,31.0,MCG,4.0,0.0,2013,Sylwia Kapusta-Szydlak,POL,30.0,HPU,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,36.0,XYZ,2.0,0.0,2013,Ruth Corset,AUS,35.0,BPD,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,40.0,TIB,1.0,0.0,2013,Meredith Miller,USA,39.0,TIB,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,32.0,XYZ,2.0,0.0,2013,Erinne Willock,CAN,31.0,TIB,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,33.0,XYZ,2.0,0.0,2013,Irene van den Broek,NED,32.0,DLT,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,27.0,XYZ,1.0,0.0,2013,Danielys Garcia Buitrago,VEN,26.0,XYZ,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,21.0,XYZ,1.0,300.0,2013,Hanna Solovey,UKR,20.0,XYZ,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,30.0,XYZ,1.0,0.0,2013,Catherine Cheatley,NZL,29.0,FCL,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,28.0,EXG,8.0,1135.0,2013,Mara Abbott,USA,27.0,ZZZ,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,28.0,LKT,1.0,15.0,2013,Yulia Ilinikh,RUS,27.0,LKT,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,21.0,XYZ,2.0,140.0,2013,Coryn Rivera,USA,20.0,EXG,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,27.0,XYZ,1.0,10.0,2013,Annalisa Cucinotta,ITA,26.0,KLT,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,24.0,XYZ,1.0,0.0,2013,Elodie Hegoburu,FRA,23.0,BIG,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,28.0,XYZ,1.0,0.0,2013,Maria Briceno,VEN,27.0,XYZ,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,22.0,XYZ,1.0,0.0,2013,Elizaveta Oshurkova,UKR,21.0,XYZ,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,35.0,COL,1.0,0.0,2013,Jennifer Purcell,USA,34.0,TIB,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,21.0,BPD,1.0,0.0,2013,Lilibeth Chacon,VEN,20.0,BPD,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,25.0,XYZ,1.0,0.0,2013,Lesya Kalitovska,UKR,24.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,23.0,XYZ,1.0,60.0,2013,Mélodie Lesueur,FRA,22.0,BIG,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,23.0,WHT,1.0,0.0,2013,Anna Bianca Schnitzmeier,GER,22.0,NXX,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,29.0,XYZ,1.0,0.0,2013,Ludivine Loze,FRA,28.0,DEB,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,24.0,TIB,1.0,0.0,2013,Lindsey Myers,USA,23.0,TIB,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,31.0,XYZ,1.0,0.0,2013,Heleen van Vliet,NED,30.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,23.0,XYZ,1.0,0.0,2013,Hanna Amend,GER,22.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,50.0,XYZ,1.0,0.0,2013,Sue Schlatter,CAN,49.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,27.0,FUT,1.0,0.0,2013,Emmanuelle Merlot,FRA,26.0,FUT,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,31.0,COL,1.0,0.0,2013,Heather Logan-Sprenger,CAN,30.0,EXG,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,26.0,XYZ,1.0,0.0,2013,Marie Lindberg,SWE,25.0,KLT,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,43.0,XYZ,1.0,0.0,2013,Magdalena De Saint Jean,FRA,42.0,BCF,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,26.0,XYZ,1.0,0.0,2013,Frøydis Waersted,NOR,25.0,HPU,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,31.0,XYZ,1.0,0.0,2013,Fanny Alvarez,VEN,30.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,40.0,XYZ,1.0,0.0,2013,Christina Gokey-Smith,USA,39.0,NOW,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,44.0,XYZ,1.0,0.0,2013,Camilla Hott-Johansen,NOR,43.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,23.0,WHT,1.0,145.0,2013,Danielle Rowe (King),GBR,22.0,MFP,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,25.0,FCL,1.0,0.0,2013,Ausrine Trebaite,LTU,24.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,45.0,XYZ,1.0,0.0,2013,Anne Samplonius,CAN,44.0,NOW,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,26.0,XYZ,1.0,0.0,2013,Svitlana Galyuk,UKR,25.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,26.0,CZT,1.0,0.0,2013,Lieselot Decroix,BEL,25.0,DLT,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,25.0,GPC,1.0,0.0,2013,Li Huang,CHN,24.0,GPC,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,32.0,MFP,1.0,0.0,2013,Helen Wyman,GBR,31.0,MFP,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,23.0,XYZ,1.0,0.0,2013,Leidy Salazar,VEN,22.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,25.0,XYZ,1.0,0.0,2013,Noortje Tabak,NED,24.0,RUI,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,41.0,XYZ,1.0,0.0,2013,Claire Thomas,GBR,40.0,BCF,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,22.0,XYZ,1.0,0.0,2013,Ludy Correa,VEN,21.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,39.0,VDK,1.0,0.0,2013,Liza Rachetto,USA,38.0,PWM,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,30.0,EXG,1.0,0.0,2013,Lauren Tamayo,USA,29.0,EXG,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,21.0,XYZ,1.0,0.0,2013,Gleydimar Tapia,VEN,20.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,25.0,TIB,1.0,0.0,2013,Rushlee Buchanan,NZL,24.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,24.0,XYZ,1.0,0.0,2013,Mirjam Schwager,SUI,23.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,38.0,COL,1.0,0.0,2013,Kathryn Bertine,SKN,37.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,28.0,XYZ,1.0,0.0,2013,Alna Burato,FRA,27.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,22.0,GEW,2.0,400.0,2013,Annette Edmondson,AUS,21.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,25.0,MCG,1.0,0.0,2013,Sara Grifi,ITA,24.0,MIC,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,26.0,LKT,1.0,0.0,2013,Anna Potokina,RUS,25.0,LKT,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,22.0,XYZ,1.0,0.0,2013,Hannah Rich,GBR,21.0,MFP,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,28.0,XYZ,1.0,0.0,2013,Stephanie Viel,FRA,27.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,20.0,XYZ,1.0,0.0,2013,Marlene Wintgens,BEL,19.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,36.0,XYZ,1.0,0.0,2013,Leire Olaberria,ESP,35.0,DEB,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,22.0,RYT,1.0,0.0,2013,Michelle Quaade,DEN,21.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,23.0,XYZ,1.0,0.0,2013,Sanne Cant,BEL,22.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,33.0,GKS,1.0,0.0,2013,Anna Harkowska,CAN,32.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,29.0,RVL,1.0,330.0,2013,Elena Kuchinskaya,RUS,28.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,40.0,VDK,1.0,0.0,2013,Jeannie Kuhajec,NZL,39.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,22.0,OPW,1.0,0.0,2013,Courteney Lowe,NZL,21.0,OPK,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,27.0,XYZ,1.0,0.0,2013,Paola Munoz Grandon,CHI,26.0,BPD,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,33.0,XYZ,1.0,0.0,2013,Serena Sheridan,NZL,32.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,27.0,XYZ,1.0,0.0,2013,Nathaly Velazco,VEN,26.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,26.0,SLU,1.0,0.0,2013,Ally Stacher,USA,25.0,SLU,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
